RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-42,15611905,Warlow-Davies,513,Spain,Female,31.0,5,174853.46,1,1.0,0.0,84238.63,0
2572,15652527,Champion,680,France,Male,44.0,7,108724.98,1,0.0,1.0,72330.46,0
2573,15785865,Mazzanti,711,France,Male,58.0,9,91285.13,2,1.0,1.0,26767.85,0
2574,15645942,Macleod,689,Spain,Male,40.0,2,0.0,2,1.0,1.0,164768.82,0
2575,15688691,Lei,665,Germany,Female,51.0,9,110610.41,2,0.0,1.0,1112.76,1
2576,15592736,Lucchese,551,Germany,Male,54.0,5,102994.04,1,1.0,0.0,176680.16,1
2577,15673529,Lombardo,645,Spain,Male,36.0,4,59893.85,2,1.0,0.0,43999.64,0
2578,15724145,William,616,Germany,Male,29.0,8,149318.55,1,1.0,0.0,140746.13,0
2579,15704629,Wright,582,France,Female,32.0,1,116409.55,1,0.0,1.0,152790.92,0
2580,15597896,Ozoemena,365,Germany,Male,30.0,0,127760.07,1,1.0,0.0,81537.85,1
