RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9871,15580462,Corby,607,Spain,Male,###,1,112544.45,1,1.0,###,19842.22,0
9872,15736371,Kennedy,633,France,Female,34.0,3,123034.43,2,1.0,1.0,38315.04,0
9873,15648032,Young,588,Spain,Male,37.0,2,0.0,2,0.0,1.0,187816.59,0
9874,15610454,Poole,724,Germany,Female,33.0,9,119278.44,1,1.0,1.0,197148.24,0
9875,15671358,Fletcher,720,France,Male,44.0,4,0.0,2,1.0,0.0,163471.01,0
9876,15747130,Tsao,521,France,Male,39.0,7,0.0,2,0.0,1.0,653.58,0
9877,15578374,Gilroy,620,Spain,Male,36.0,7,169312.72,1,1.0,0.0,45414.09,0
9878,15572182,Onwuamaeze,505,Germany,Female,33.0,3,106506.77,3,1.0,0.0,45445.78,1
9879,15770041,Manna,728,Spain,Female,43.0,8,128412.61,1,0.0,1.0,139024.31,0
9880,15669414,Pisano,486,Germany,Male,62.0,9,118356.89,2,1.0,0.0,168034.83,1
