RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9881,15619932,Thorpe,584,Germany,Male,42.0,3,137479.13,1,1.0,0.0,25669.1,0
9882,15621021,Dwyer,687,Spain,Female,40.0,1,0.0,2,1.0,0.0,8207.36,0
9883,15785490,Okeke,771,France,Male,50.0,3,105229.72,1,1.0,1.0,16281.68,1
9884,15577695,Zito,678,France,Male,41.0,2,-42,1,1.0,0.0,14083.12,0
9885,15686974,Sergeyeva,751,France,Female,48.0,4,0.0,1,0.0,1.0,30165.06,1
9886,15574584,Fang,670,France,Male,33.0,8,126679.69,1,1.0,1.0,39451.09,0
9887,15719541,Flannagan,675,Spain,Male,31.0,2,90826.27,2,1.0,0.0,60270.87,0
9888,15646310,Mao,684,Spain,Male,24.0,8,143582.89,1,1.0,1.0,22527.27,0
9889,15697606,Sturdee,637,France,Female,21.0,10,125712.2,1,0.0,0.0,175072.47,0
9890,15711489,Azikiwe,760,Spain,Female,-9999,2,0.0,1,1.0,1.0,114565.35,0
