RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1001,15691111,Pai,648,Germany,Female,42.0,8,121980.56,2,1.0,0.0,4027.02,0
1002,15592089,Larsen,788,France,Female,43.0,10,0.0,2,1.0,1.0,116111.51,0
1003,15633897,Owen,725,Germany,Male,39.0,1,50880.98,2,1.0,1.0,184023.54,0
1004,15701301,Murphy,646,France,Female,42.0,3,175159.9,2,0.0,0.0,67124.48,1
1005,15723685,Ekechukwu,601,Germany,,26.0,7,105514.69,2,1.0,0.0,50070.59,0
1006,15701602,Ayers,521,Germany,Male,52.0,5,116497.31,3,0.0,0.0,53793.1,1
1007,15739189,Johnson,561,Spain,Female,33.0,6,0.0,2,1.0,0.0,45261.47,0
1008,15573086,Millar,564,France,Male,42.0,7,99824.45,1,1.0,1.0,36721.4,0
1009,15569050,Farrell,444,France,Male,45.0,6,0.0,1,1.0,0.0,130009.85,1
1010,15750765,Sanders,650,Spain,Male,71.0,0,0.0,1,1.0,1.0,175380.77,0
