RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9591,15594786,Ts'ai,772,Germany,Male,34.0,7,,not_a_number,1.0,1.0,not_a_number,0
9592,15649211,Fokina,708,Spain,Male,40.0,8,83015.71,1,1.0,0.0,101089.76,0
9593,15766066,Nikitina,668,Germany,Female,28.0,1,124511.01,1,0.0,0.0,114258.18,0
9594,15772216,Henry,738,France,Female,67.0,1,130652.52,1,0.0,1.0,22762.23,0
9595,15619898,Chiefo,785,France,Male,INVALID,5,0.0,2,not_a_number,1.0,7008.65,0
9596,15724543,Mao,597,France,Male,61.0,5,0.0,2,1.0,1.0,81299.17,0
9597,15755084,Bezrukova,531,France,Male,37.0,7,121854.45,1,1.0,0.0,147521.35,0
9598,15730441,Dodd,509,France,Male,26.0,10,0.0,2,1.0,1.0,6177.83,0
9599,15666767,Lori,508,France,Male,35.0,1,86893.28,1,0.0,0.0,59374.82,0
9600,15690456,Yudina,749,Germany,Female,32.0,7,79523.13,1,0.0,1.0,157648.12,0
