RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1571,15607133,Shih,717,Spain,Female,49.0,1,110864.38,2,1.0,1.0,124532.9,1
1572,15615012,Fan,594,France,Male,23.0,5,156267.59,1,1.0,0.0,160968.44,0
1573,15725141,Whiddon,716,France,Female,44.0,3,109528.28,1,1.0,0.0,27341.63,1
1574,15623560,Onyekachukwu,668,France,Female,35.0,6,102482.76,1,1.0,1.0,53994.64,0
1575,15693018,Ermakova,678,Germany,Male,23.0,10,115563.71,1,1.0,ERR_196,91633.53,0
1576,15636756,Marino,545,France,Male,23.0,2,0.0,2,1.0,0.0,189613.12,0
1577,15647474,Niu,613,France,Female,40.0,9,95624.36,-9999,1.0,1.0,60706.33,0
1578,15576714,Manna,687,Spain,Female,21.0,8,0.0,2,1.0,1.0,154767.34,0
1579,15585047,Onyemere,715,France,Male,28.0,7,160376.61,1,0.0,0.0,196853.11,0
1580,15743976,Archer,618,Germany,Male,41.0,8,37702.79,1,1.0,1.0,195775.48,0
