RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
UNKNOWN,15617331,Sergeyeva,637,Germany,Female,39.0,3,109698.41,1,1.0,1.0,88391.29,1
6552,15651740,Napolitani,525,Spain,Female,30.0,5,0.0,2,0.0,1.0,149195.44,0
6553,15636407,Beatham,793,Germany,Female,34.0,5,127758.09,1,1.0,0.0,143357.03,ERR_795
6554,15607526,Lu,638,Germany,Male,50.0,1,102645.48,1,1.0,0.0,168359.98,1
6555,15632576,Yashina,520,France,Male,31.0,4,93249.4,1,1.0,0.0,77335.75,0
6556,15581505,Bales,641,France,Male,35.0,5,0.0,2,1.0,0.0,93148.93,0
6557,15612207,Hill,840,Germany,Female,INVALID,1,87779.83,1,0.0,1.0,36687.11,1
6558,15707242,Ibeamaka,504,Spain,Male,40.0,5,0.0,2,0.0,0.0,146703.36,0
6559,15721937,Romilly,686,France,Male,38.0,0,138131.34,1,0.0,1.0,115927.85,0
6560,15773852,Hayes,533,Germany,Male,38.0,4,70362.52,2,1.0,1.0,104189.46,0
