RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
771,15584091,Pitts,742,Germany,Female,36.0,2,129748.54,2,0.0,0.0,47271.61,1
772,15640442,Standish,717,France,Male,31.0,4,129722.57,1,0.0,0.0,41176.6,0
773,15639314,Cartwright,589,France,Male,32.0,2,0.0,2,0.0,1.0,9468.64,0
774,15685320,Johnstone,767,France,Male,36.0,3,139180.2,1,0.0,0.0,123880.19,0
775,15789158,Nikitina,636,Germany,Male,49.0,6,113599.74,2,1.0,0.0,158887.09,1
776,15752137,McElroy,ERR_110,France,Male,33.0,ERR_716,134944.0,1,1.0,1.0,117036.38,0
ERR_512,15717984,Shen,622,Germany,Female,58.0,7,116922.25,1,1.0,0.0,120415.61,1
778,15628936,ERR_242,692,Spain,Male,28.0,9,118945.09,1,0.0,0.0,16064.25,1
779,15797227,Otutodilinna,754,France,Male,28.0,8,0.0,2,1.0,1.0,52615.62,0
780,15769974,Shih,679,Spain,Female,35.0,8,119182.73,1,0.0,0.0,121210.09,0
