RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1371,15791767,Lucciano,769,France,Female,26.0,7,0.0,2,1.0,0.0,176843.53,0
1372,15792722,Omeokachie,611,France,Female,43.0,8,64897.75,1,1.0,0.0,114996.33,0
1373,15723006,Gorbunova,489,France,Male,38.0,8,0.0,2,0.0,1.0,196990.79,0
1374,15771942,Tikhonov,528,Germany,Female,46.0,9,135555.66,1,1.0,0.0,133146.03,1
1375,15774738,Campa,632,France,Male,44.0,3,107764.75,1,1.0,0.0,185667.72,0
1376,15574004,Mancini,429,France,Female,27.0,6,117307.44,2,1.0,1.0,24020.49,0
1377,15587233,Donoghue,457,France,Male,41.0,8,73700.12,3,1.0,1.0,185750.02,1
1378,15808228,Tuan,768,Spain,Female,44.0,6,60603.4,1,1.0,1.0,178045.97,0
1379,15682834,Johnstone,715,Spain,Female,35.0,4,40169.88,2,1.0,1.0,199857.47,0
1380,15571752,Romani,668,Germany,Female,32.0,10,92041.87,1,1.0,1.0,43595.9,0
