RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3061,15599533,Tsao,569,France,Female,43.0,7,0.0,2,1.0,1.0,77703.19,UNKNOWN
3062,15757837,Kao,584,Germany,Male,33.0,3,88311.48,2,1.0,1.0,177651.38,0
3063,15697574,Stewart,582,France,Female,40.0,9,0.0,3,1.0,1.0,60954.45,0
3064,15578738,Tuan,609,France,Male,32.0,7,71872.19,1,1.0,1.0,151924.9,0
3065,15762228,,506,Spain,Male,35.0,6,-42,2,1.0,0.0,26318.73,0
3066,15614827,Sun,503,France,Male,42.0,8,104430.08,1,1.0,1.0,147557.71,0
3067,15789815,Fallaci,503,France,Female,28.0,5,0.0,-42,1.0,0.0,125918.17,0
3068,15579781,Buccho,806,Germany,Male,31.0,10,138653.51,1,1.0,0.0,190803.37,0
3069,15587013,Tien,653,France,Female,31.0,7,102575.04,1,1.0,1.0,11043.54,0
3070,15570932,Pirozzi,666,France,Male,43.0,7,137780.74,2,1.0,1.0,119100.05,1
