RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4231,15566660,Cole,670,France,Female,41.0,10,0.0,3,1.0,0.0,81602.02,0
4232,15778947,Sullivan,628,France,Male,36.0,3,0.0,2,1.0,1.0,8742.91,0
4233,15632977,Hsiao,745,France,Male,47.0,-9999,0.0,2,INVALID,0.0,145789.71,0
4234,15591747,Rossi,705,France,Male,32.0,3,0.0,2,0.0,0.0,129576.99,0
4235,15567335,###,not_a_number,France,Female,42.0,7,0.0,2,1.0,1.0,190040.29,0
4236,15609299,Chamberlain,UNKNOWN,France,Male,29.0,INVALID,150685.79,1,1.0,,87771.06,0
4237,15669945,Jackson,492,France,Male,35.0,4,141359.37,2,1.0,0.0,39519.53,0
4238,15736271,Dumetochukwu,498,France,Female,29.0,9,0.0,1,1.0,0.0,190035.83,0
4239,15710390,Uspensky,655,France,Female,39.0,6,94631.26,2,1.0,1.0,148948.52,0
4240,15756481,Garcia,636,France,Female,39.0,3,118336.14,1,1.0,0.0,184691.77,0
