RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6911,15709199,Burson,511,Spain,Female,40.0,1,0.0,1,1.0,1.0,184118.73,0
6912,15710087,Nicholls,705,Germany,Female,54.0,3,125889.3,3,1.0,0.0,96013.5,1
6913,15679884,Hs?eh,544,France,Male,48.0,10,78314.63,3,1.0,1.0,103713.93,1
6914,15784180,Ku,564,France,Female,36.0,7,206329.65,1,1.0,1.0,46632.87,1
6915,15808849,T'ien,702,France,Male,40.0,7,145536.9,1,0.0,1.0,135334.24,0
6916,15751549,H?,658,Germany,Male,31.0,2,77082.65,2,0.0,0.0,13482.28,0
6917,15588235,Vasilieva,654,France,Female,24.0,8,145081.73,1,1.0,1.0,130075.07,0
6918,15640418,Omeokachie,649,Germany,Female,41.0,4,115897.73,1,1.0,0.0,143544.48,0
6919,15721116,Napolitano,597,Spain,Male,24.0,0,108058.07,2,1.0,1.0,187826.11,0
6920,15738980,Hopwood,782,France,Male,33.0,7,191523.09,1,1.0,,167058.75,0
