RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7551,15801817,Carpenter,688,France,Female,38.0,7,123544.21,1,1.0,1.0,157664.02,0
7552,15752578,Yefimova,626,France,Female,37.0,2,133968.96,2,1.0,0.0,148689.65,0
7553,15781574,Ma,636,Spain,Male,76.0,9,126534.6,1,1.0,1.0,39789.62,0
7554,15792107,Black,719,Spain,Female,35.0,8,0.0,1,1.0,1.0,165162.4,0
7555,15569917,Obijiaku,706,Spain,Male,30.0,6,87609.68,2,0.0,0.0,137674.55,1
7556,15721504,King,731,Spain,Male,41.0,3,0.0,2,1.0,0.0,101371.72,0
7557,15757306,Miller,738,Spain,ERR_508,49.0,3,0.0,3,1.0,1.0,65066.48,1
7558,15786063,Chin,426,France,Male,34.0,9,0.0,2,1.0,0.0,not_a_number,0
7559,15642098,Cox,622,Spain,Female,36.0,0,108960.0,2,1.0,0.0,111180.3,1
7560,15696120,Wallace,701,Spain,Female,30.0,2,0.0,2,1.0,0.0,115650.63,0
