RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
241,15812009,Grant,662,Spain,Male,38.0,4,0.0,2,1.0,0.0,136259.65,0
242,15651001,Tsao,725,Germany,Female,39.0,5,116803.8,1,1.0,0.0,124052.97,0
243,15813844,Barnes,703,France,Male,37.0,8,105961.68,2,0.0,1.0,74158.8,0
244,15596175,McIntosh,659,Germany,Male,67.0,6,117411.6,1,1.0,1.0,45071.09,1
245,15576269,Madison,523,Spain,Male,34.0,7,0.0,2,1.0,0.0,62030.06,0
246,15797219,Ifesinachi,635,France,Female,40.0,10,123497.58,1,1.0,0.0,131953.23,1
247,15685500,UNKNOWN,772,Germany,Male,26.0,7,152400.51,2,1.0,0.0,79414.0,0
248,15599792,Dimauro,545,France,Female,26.0,1,0.0,2,1.0,1.0,199638.56,0
249,15657566,Wieck,634,Germany,Male,24.0,8,103097.85,1,1.0,1.0,157577.29,0
250,15772423,Liao,739,Germany,Male,54.0,8,126418.14,1,1.0,0.0,134420.75,1
