RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3481,15786852,Bruno,588,Germany,Female,30.0,0,110148.49,1,1.0,0.0,5790.9,1
3482,15644686,Kennedy,729,Spain,Female,34.0,9,53299.96,2,1.0,1.0,42855.97,-9999
3483,15677377,Lawrence,543,Spain,Male,37.0,3,0.0,2,1.0,1.0,78915.68,0
3484,15626412,Mort,499,Spain,Male,39.0,6,0.0,2,1.0,1.0,81409.0,0
3485,15643679,Goliwe,784,Germany,Male,28.0,2,70233.74,2,1.0,1.0,179252.73,0
3486,15728456,Martinez,604,France,Male,33.0,3,0.0,1,1.0,0.0,42171.13,1
3487,15630661,Vasilyev,614,Spain,Female,25.0,10,75212.28,1,1.0,0.0,58965.04,0
3488,15734044,Black,671,France,Female,31.0,7,41299.03,1,0.0,1.0,102681.32,0
3489,15705001,Napolitani,-42,Spain,Female,35.0,3,83286.56,1,1.0,0.0,125553.52,0
3490,15678910,Ch'en,593,Spain,Male,43.0,10,0.0,2,0.0,0.0,53478.02,0
