RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1231,15742480,Igwebuike,775,Germany,Male,36.0,2,109949.05,2,0.0,1.0,99999,0
1232,15749482,Zack,772,Spain,Male,30.0,4,78653.05,1,1.0,0.0,1790.48,0
1233,15607537,Crawford,587,Germany,Male,46.0,9,107850.82,1,1.0,0.0,139431.0,1
1234,15575410,Chidiegwu,667,Germany,Female,39.0,4,83765.35,2,1.0,0.0,118358.54,0
1235,15684865,Lucchesi,771,France,Female,66.0,7,143773.07,1,1.0,,130827.88,0
1236,15600700,Pan,523,Germany,Male,63.0,6,116227.27,1,1.0,1.0,119404.63,0
1237,15774155,Trevisani,662,Germany,Male,33.0,0,103471.52,1,1.0,1.0,162703.0,0
1238,15634267,Yudin,717,France,Male,42.0,5,0.0,2,1.0,0.0,172665.21,0
1239,15619626,Wade,746,France,Male,24.0,3,137492.35,2,0.0,1.0,170142.09,0
1240,15660422,Chung,569,France,Male,28.0,7,0.0,2,1.0,0.0,73977.23,0
