RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3611,15711716,Ferguson,580,France,Female,56.0,1,131368.3,1,1.0,0.0,106918.67,1
3612,15734246,She,-9999,France,Female,21.0,8,166883.07,2,99999,1.0,194563.65,0
3613,15792151,Hamilton,635,Spain,Female,37.0,3,0.0,2,1.0,0.0,91086.73,not_a_number
3614,15770159,Nnanna,664,Germany,Male,25.0,6,172812.72,2,1.0,1.0,108008.65,0
3615,15747649,Summerville,558,Germany,Female,36.0,0,126606.63,2,1.0,1.0,172363.52,0
3616,15639357,Allan,415,France,Male,46.0,9,134950.19,3,0.0,0.0,178587.36,1
3617,15738907,Tobenna,798,France,Female,60.0,6,96956.1,1,1.0,0.0,31907.44,1
3618,15663446,Volkova,792,Germany,,29.0,4,107601.79,1,1.0,0.0,18922.18,1
3619,15750867,Nucci,489,Germany,Female,46.0,8,92060.06,1,1.0,UNKNOWN,147222.95,1
3620,15715939,Wright,730,France,UNKNOWN,33.0,0,0.0,2,1.0,0.0,1474.79,0
