RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1601,15748718,Gordon,517,France,Male,28.0,2,115062.61,1,1.0,0.0,179056.23,0
1602,15594404,Bevan,834,France,Female,49.0,8,160602.25,2,1.0,0.0,129273.94,0
1603,15751158,Mashman,571,France,Female,42.0,4,108825.34,3,1.0,0.0,55558.51,1
-9999,15593470,Tu,576,Germany,Female,36.0,8,166287.85,1,99999,1.0,23305.85,0
1605,15695129,Milanesi,718,France,Female,31.0,1,152663.77,1,0.0,1.0,17128.64,0
1606,15640865,Romano,636,Germany,Female,31.0,9,80844.69,2,1.0,1.0,74641.9,0
1607,15714080,Goliwe,566,Germany,Female,40.0,2,97001.36,2,1.0,0.0,154486.01,0
1608,15648721,Hsueh,711,France,Male,64.0,4,0.0,2,1.0,1.0,3185.67,0
1609,15801466,Gray,574,France,Female,39.0,2,122524.61,2,1.0,0.0,88463.63,0
1610,15583576,Wright,619,France,Female,35.0,8,132292.63,1,1.0,0.0,65682.93,0
