RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6871,15762793,Jones,850,Germany,Female,36.0,0,136980.23,2,1.0,1.0,99019.65,0
6872,15658067,Walker,636,Germany,Female,48.0,3,120568.41,1,1.0,0.0,190160.04,1
6873,15642816,De Salis,850,France,Female,27.0,7,43658.33,2,1.0,1.0,3025.49,0
6874,15693088,Oliver,628,France,Female,37.0,9,0.0,2,1.0,1.0,34689.77,0
6875,15793883,Lo Duca,798,France,Male,28.0,3,0.0,2,1.0,0.0,2305.27,0
6876,15665283,Brookes,610,France,Female,57.0,7,72092.95,4,0.0,1.0,113228.82,1
6877,15680421,Challis,591,France,Female,42.0,10,0.0,2,0.0,0.0,171099.22,0
6878,15695148,Ibeabuchi,614,Spain,Female,37.0,9,0.0,2,1.0,1.0,62023.1,0
6879,15636592,Iroawuchi,651,France,Male,35.0,0,181821.96,2,0.0,1.0,36923.67,1
6880,15772618,Tyler,665,France,Male,25.0,7,90920.75,1,0.0,1.0,112256.57,0
