RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5221,15753174,Thompson,99999,Germany,Male,37.0,9,139592.98,3,1.0,0.0,104152.65,1
5222,15654067,Koch,584,Spain,Female,29.0,4,0.0,2,1.0,0.0,88866.92,0
5223,15724719,Jones,550,France,Female,22.0,7,139096.85,1,1.0,0.0,129890.94,0
5224,15624695,Otitodilinna,662,Spain,Female,72.0,7,140301.72,1,0.0,1.0,179258.67,0
5225,15718216,Fleetwood-Smith,803,Spain,Male,43.0,3,0.0,1,1.0,0.0,72051.44,0
5226,15586300,Chinonyelum,615,France,Male,66.0,7,0.0,2,1.0,1.0,74580.8,0
5227,15783349,Montague,481,Spain,Male,39.0,1,111233.09,1,1.0,1.0,123995.15,0
5228,15725767,Milani,701,France,Male,23.0,3,0.0,2,1.0,0.0,38960.59,0
5229,15791925,###,751,France,Male,not_a_number,10,147737.63,1,0.0,1.0,94951.27,0
5230,15805162,Anderson,675,France,Male,###,8,0.0,2,1.0,1.0,56642.97,ERR_889
