RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3571,15574783,Roberts,674,France,Male,46.0,2,174701.05,1,1.0,0.0,90189.72,1
3572,15790336,Tokareva,664,Germany,Male,36.0,6,71142.77,2,1.0,0.0,122433.09,0
3573,15754267,Fleming,697,Germany,Male,31.0,3,108805.42,2,0.0,1.0,123825.83,0
3574,15791988,INVALID,670,France,,68.0,not_a_number,0.0,2,1.0,1.0,11426.7,0
3575,15683375,Compton,541,France,Female,32.0,4,0.0,1,1.0,1.0,114951.42,0
3576,###,Wan,640,,Female,66.0,9,116037.76,1,0.0,1.0,184636.05,0
3577,15635285,Taylor,647,France,Male,28.0,8,0.0,2,1.0,1.0,91055.27,0
3578,15615050,Kambinachi,757,France,Male,-9999,2,80673.96,2,1.0,0.0,93991.65,0
3579,not_a_number,Chang,704,Germany,Female,39.0,1,124640.51,1,1.0,0.0,116511.12,1
3580,15670943,See,778,Germany,Male,31.0,9,182275.23,2,1.0,0.0,190631.23,0
