RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1823,15779390,Theus,850,Spain,Female,31.0,4,91292.7,1,1.0,1.0,162149.07,0
7108,15767358,Obioma,711,Germany,Female,45.0,1,97486.15,2,1.0,0.0,50610.62,0
9343,15694321,Su,619,France,Female,28.0,3,0.0,2,1.0,0.0,53394.12,0
1845,15699634,Howard,667,France,Female,48.0,2,0.0,2,1.0,1.0,,INVALID
3183,15638646,Lucchese,669,France,Female,43.0,1,160474.59,1,1.0,ERR_854,95963.14,0
9918,15755731,Davis,635,Germany,Male,53.0,8,117005.55,1,0.0,1.0,123646.57,1
5861,15723818,Carpenter,453,France,Female,37.0,4,131834.76,2,1.0,0.0,8949.2,0
3798,15669887,Lambert,839,France,Female,51.0,3,0.0,1,1.0,1.0,69101.23,1
3210,15622585,McIntyre,525,France,Male,26.0,7,153644.39,1,1.0,not_a_number,63197.88,0
2536,15578809,Hao,651,Germany,Male,40.0,1,134760.21,2,0.0,0.0,174434.06,1
