RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3761,15734970,White,835,Spain,Male,38.0,7,86824.09,1,0.0,0.0,175905.97,0
3762,15759140,Long,682,France,Female,64.0,10,128306.7,1,0.0,1.0,66040.83,0
3763,15643042,Han,590,Germany,Female,40.0,2,117641.43,2,0.0,0.0,92198.05,0
3764,15773868,Belov,653,Germany,Female,37.0,3,125734.2,2,1.0,0.0,134625.09,1
3765,15615820,MacDonald,837,France,Male,49.0,8,103302.37,1,1.0,1.0,50974.57,0
3766,15730273,Parsons,841,France,Male,27.0,8,0.0,1,1.0,0.0,171922.72,0
3767,15724890,Cross,584,Spain,Male,36.0,4,82696.09,2,0.0,0.0,83058.14,0
3768,15677586,Milanesi,769,France,Male,29.0,4,145471.37,UNKNOWN,1.0,0.0,188382.77,0
3769,15685920,Lombardo,599,Spain,Male,34.0,2,101506.66,1,0.0,0.0,198030.24,0
ERR_552,15585839,Collins,698,France,Male,47.0,5,156265.31,2,0.0,0.0,1055.66,0
