RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4321,,Ibeamaka,701,Germany,Male,36.0,7,95448.32,2,1.0,0.0,189085.07,0
4322,15794257,Hsiung,651,France,Male,34.0,4,91562.99,1,1.0,1.0,123954.15,0
4323,15681697,Rueda,508,France,Male,31.0,8,72541.48,1,1.0,0.0,129803.08,0
4324,15579566,Li Fonti,616,Spain,Female,43.0,3,120867.18,1,1.0,0.0,18761.92,1
4325,15577970,Alexeeva,489,France,Male,34.0,5,0.0,1,0.0,0.0,43540.59,0
4326,15727489,Madueke,567,Spain,Female,45.0,1,157320.51,1,1.0,ERR_956,62193.92,0
4327,15764284,Torres,714,Spain,Male,27.0,3,0.0,3,1.0,1.0,129130.09,0
4328,15581811,Chukwubuikem,678,Germany,Female,30.0,1,139676.95,2,0.0,1.0,16146.0,0
4329,15622527,Holloway,581,France,Female,55.0,6,0.0,-9999,1.0,1.0,22442.13,0
4330,15753362,Evdokimov,748,Spain,Male,60.0,3,0.0,2,1.0,1.0,78194.37,0
