RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3541,15646726,Crawford,672,France,Male,43.0,5,0.0,1,0.0,0.0,63833.09,0
3542,15637169,Maclean,838,Spain,Female,67.0,4,103267.8,1,1.0,1.0,78310.04,0
3543,15764343,Blackburn,692,Spain,Female,34.0,4,,1,1.0,1.0,37898.91,0
3544,15801218,Bermudez,675,France,Male,49.0,8,135133.39,1,0.0,1.0,179521.24,1
3545,15642655,Savage,731,Spain,Male,33.0,1,0.0,1,1.0,0.0,130726.96,0
3546,15690130,Wyatt,468,France,Female,32.0,8,137649.47,1,0.0,0.0,198714.29,0
3547,15653753,Chiemenam,542,Spain,Male,43.0,6,113567.94,1,1.0,0.0,89543.25,0
3548,15641359,Shao,662,Spain,Female,35.0,6,0.0,2,0.0,0.0,2423.9,1
3549,15776827,Langdon,770,Germany,Male,37.0,5,141547.26,2,0.0,1.0,180326.83,0
3550,15647725,Napolitano,675,France,Female,61.0,5,62055.17,3,1.0,0.0,166305.16,1
