RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9571,15624936,Yen,631,France,Male,35.0,8,129205.49,1,1.0,1.0,79146.36,0
9572,15716085,Norris,739,Spain,Female,41.0,8,ERR_679,1,1.0,0.0,191694.77,1
9573,15641688,Collier,644,Spain,Male,18.0,7,0.0,1,0.0,1.0,59645.24,1
9574,15796834,Rivers,652,Germany,Male,35.0,7,104015.54,2,1.0,1.0,55207.88,0
9575,15720123,Hudson,554,Spain,Male,37.0,3,0.0,2,1.0,0.0,166177.3,0
9576,15604732,Milani,483,France,Female,30.0,9,0.0,2,0.0,0.0,136356.97,0
9577,15723484,Hunt,669,Germany,Female,42.0,1,103873.39,1,1.0,0.0,148611.52,0
9578,15807120,Oluchukwu,841,Germany,Female,52.0,3,112383.03,1,1.0,0.0,85516.37,1
9579,15810891,Lorenzo,662,France,Male,34.0,2,117731.79,2,0.0,1.0,55120.79,0
9580,15640407,Chidiegwu,821,Germany,Male,45.0,0,135827.33,2,1.0,1.0,131778.58,0
