RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
521,15671256,Macartney,850,France,Female,35.0,1,211774.31,1,1.0,0.0,188574.12,1
522,15653547,Madukwe,850,France,Male,56.0,7,131317.48,1,1.0,1.0,119175.45,0
523,15595766,Watts,527,Spain,Male,37.0,5,93722.73,2,1.0,1.0,139093.73,0
524,15742358,Humphreys,696,Germany,Male,32.0,8,101160.99,1,1.0,1.0,115916.55,0
525,15763274,Wu,661,France,Male,48.0,3,120320.54,1,0.0,0.0,96463.25,0
526,15786063,Chin,776,France,Female,31.0,2,0.0,2,1.0,1.0,112349.51,0
527,15600258,Chesnokova,701,France,Male,43.0,2,0.0,2,1.0,1.0,165303.79,0
528,15573318,Kung,610,France,Male,26.0,8,0.0,2,1.0,0.0,166031.08,0
529,15653849,Lu,572,Germany,Female,48.0,3,152827.99,1,1.0,0.0,38411.79,1
530,15718588,Nkemakolam,673,France,Male,30.0,1,64097.75,1,1.0,1.0,99999,0
