RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6591,15674868,Wei,696,Spain,Female,30.0,0,0.0,2,1.0,1.0,9002.8,0
6592,15692110,Ch'eng,758,France,Female,33.0,7,0.0,1,1.0,0.0,188156.34,0
6593,15645904,Parsons,685,France,Female,33.0,6,0.0,2,0.0,1.0,186785.01,0
6594,15581332,Pan,655,Germany,Female,30.0,1,83173.98,2,1.0,1.0,184259.6,0
6595,15808544,Cameron,747,France,Female,40.0,3,-9999,1,0.0,0.0,57817.84,1
6596,15734948,Igwebuike,601,Spain,Male,24.0,7,0.0,2,0.0,0.0,144660.42,0
6597,15654531,Tuan,,France,Male,22.0,5,82559.42,2,0.0,0.0,163112.9,1
6598,15637774,Fraser,558,France,Male,32.0,5,73494.21,1,0.0,0.0,136301.1,0
6599,15677141,Turnbull,586,Spain,Male,29.0,2,132450.24,1,1.0,1.0,36176.63,0
6600,15739578,Chiazagomekpere,850,France,Male,49.0,UNKNOWN,128663.9,,1.0,0.0,65769.3,1
