RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
not_a_number,INVALID,Davide,618,France,Female,35.0,10,0.0,2,1.0,-42,180439.75,0
812,15649992,Alexander,681,Spain,Male,65.0,7,134714.7,2,0.0,1.0,190419.81,0
813,15578980,Piazza,516,Spain,Female,33.0,3,0.0,2,1.0,1.0,58685.59,0
814,15775306,Ni,421,Germany,Male,28.0,8,122384.22,3,1.0,1.0,89017.38,1
815,15641655,Black,700,France,Female,26.0,2,0.0,2,0.0,0.0,50051.42,0
816,15619708,Harker,745,France,Male,25.0,5,157993.15,2,1.0,0.0,146041.45,0
817,15734565,Hughes,696,France,Male,29.0,8,0.0,2,1.0,0.0,191166.09,0
818,15806438,Chiabuotu,580,Germany,Female,42.0,2,123331.36,1,0.0,0.0,103516.08,1
819,15591969,Kuo,497,Spain,Male,27.0,9,75263.16,1,1.0,1.0,164825.04,0
820,15747807,Gallagher,720,France,Female,43.0,6,137824.03,2,1.0,0.0,172557.77,0
