RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3231,15769902,Christie,679,France,Female,33.0,6,0.0,2,1.0,1.0,98015.85,0
3232,15587177,Lloyd,646,France,Male,36.0,6,124445.52,1,1.0,0.0,88481.32,0
3233,,Ball,559,France,Female,34.0,5,68999.66,2,1.0,1.0,66879.27,UNKNOWN
3234,15601550,ERR_606,595,Spain,ERR_543,UNKNOWN,6,85768.42,1,1.0,1.0,24802.77,0
3235,15664907,Alexander,527,France,Male,47.0,1,0.0,1,1.0,0.0,21312.16,1
3236,15612465,Siciliano,684,Spain,Male,34.0,9,100628.0,2,1.0,1.0,190263.78,0
3237,15810800,Ositadimma,673,Spain,Female,32.0,0,0.0,1,1.0,1.0,72873.33,0
3238,15569452,Kazantsev,802,Spain,Male,38.0,,0.0,2,0.0,###,57764.65,0
###,15588080,Giles,675,France,Male,54.0,6,0.0,1,1.0,0.0,110273.84,-42
3240,15776844,Hao,762,Spain,Female,19.0,6,0.0,2,1.0,0.0,55500.17,0
