RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2841,15714057,Windradyne,528,Spain,Male,40.0,4,0.0,2,1.0,0.0,25399.7,0
2842,15748473,Curnow,801,France,Male,38.0,5,0.0,2,1.0,0.0,66256.27,0
2843,15785782,Ugonna,513,Spain,Male,48.0,2,0.0,1,1.0,1.0,114709.13,1
2844,15693233,De Neeve,666,Germany,Male,38.0,6,99812.88,2,1.0,1.0,158357.97,0
2845,15757521,Ricci,606,France,Male,35.0,2,132164.26,1,0.0,1.0,164815.59,0
2846,15812513,Nnaife,599,Germany,Male,45.0,10,103583.05,1,1.0,0.0,132127.69,1
2847,15674950,Ebelechukwu,544,Germany,Male,39.0,4,142406.43,2,1.0,0.0,146637.45,0
2848,15678572,Keating,529,Spain,Male,38.0,7,99842.5,2,1.0,0.0,90256.06,1
2849,15713608,Tuan,-42,ERR_168,Female,41.0,,0.0,2,1.0,1.0,34827.43,0
2850,15579262,Shearston,497,France,Male,41.0,9,0.0,1,0.0,0.0,22074.48,0
