RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9551,15721715,Fane,769,France,Female,40.0,9,133871.05,1,1.0,1.0,50568.02,0
9552,15688868,Marchesi,694,Germany,Male,31.0,4,141989.27,2,1.0,0.0,26116.82,0
9553,15772009,Scott,664,France,Female,41.0,5,0.0,1,1.0,1.0,152054.33,0
9554,15809585,H?,646,France,Male,38.0,7,0.0,2,1.0,0.0,1528.4,0
9555,15603465,Craig,UNKNOWN,France,,29.0,3,46388.16,3,1.0,0.0,127939.26,1
9556,15655360,Chikelu,782,Germany,Female,72.0,5,148666.99,1,1.0,0.0,2605.65,1
9557,15780909,Caffyn,769,Germany,Male,34.0,7,115101.5,1,0.0,0.0,57841.89,1
9558,15757310,Otitodilichukwu,655,Germany,Male,67.0,6,148363.38,1,1.0,1.0,186995.17,0
9559,15663808,Green,623,Spain,Male,,4,0.0,1,not_a_number,0.0,5549.11,1
9560,15761706,Y?an,705,Spain,Female,39.0,8,144102.32,1,1.0,1.0,11682.36,0
