RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5771,15694381,Lloyd,631,France,Male,51.0,8,100654.8,1,1.0,0.0,171587.9,-9999
5772,15651737,Salmond,623,Spain,Male,44.0,1,83325.77,1,0.0,1.0,80828.78,0
5773,15663168,MacDonald,665,France,Male,35.0,8,110934.54,1,1.0,0.0,169287.99,0
5774,15643426,Robertson,523,Spain,Female,36.0,8,113680.54,1,0.0,0.0,13197.44,0
5775,15618245,Chukwumaobim,706,Germany,Male,31.0,1,,2,1.0,0.0,54439.53,
5776,15717527,Ifeanacho,619,France,Female,49.0,9,145359.99,1,1.0,0.0,38186.85,0
-9999,15793478,Li Fonti,593,Germany,Female,39.0,8,,1,-42,0.0,27274.6,1
5778,15642248,Ko,608,Spain,Male,66.0,8,123935.35,1,1.0,1.0,65758.19,0
5779,15640377,Goloubev,526,France,Female,36.0,0,0.0,2,1.0,0.0,97767.63,0
5780,15665629,Kruglov,684,Spain,Male,40.0,2,70291.02,1,1.0,1.0,115468.84,1
