RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
not_a_number,15568819,Chiganu,619,Germany,Female,42.0,8,132796.04,3,1.0,not_a_number,not_a_number,1
7592,15748691,Lung,794,Spain,Female,30.0,1,154970.54,1,0.0,1.0,156768.45,0
7593,15583552,Donaldson,674,Germany,Male,44.0,3,88902.21,1,1.0,0.0,73731.32,0
7594,15588019,Li Fonti,418,France,Male,99999,7,98738.92,1,1.0,0.0,122190.22,0
7595,15713250,Izmailova,502,France,Male,33.0,8,0.0,2,1.0,1.0,123509.01,0
7596,15569595,Walker,678,France,Female,50.0,6,0.0,1,1.0,0.0,8199.5,0
7597,15794868,Nnonso,ERR_605,Germany,UNKNOWN,40.0,10,137456.28,2,1.0,1.0,14113.11,0
7598,15576680,Stevenson,736,France,Male,29.0,4,0.0,2,0.0,0.0,51705.01,0
7599,15613699,Schnaars,430,France,Female,60.0,7,73937.02,1,1.0,0.0,161937.62,1
7600,15609758,Geoghegan,537,France,Female,45.0,7,158621.04,1,1.0,0.0,120892.96,1
