RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7271,15706268,Smith,697,Germany,Male,51.0,1,147910.3,1,1.0,not_a_number,53581.14,0
7272,15581871,Butler,504,Germany,Male,INVALID,7,131287.36,2,1.0,1.0,149697.78,0
7273,15666166,Pettry,653,France,Female,74.0,0,121276.32,1,1.0,1.0,160348.31,0
7274,15671582,John,660,Spain,Male,38.0,6,109869.32,1,1.0,1.0,154641.91,0
7275,15680901,Potter,652,France,Female,34.0,6,97435.85,2,1.0,1.0,104331.76,0
7276,15642336,Shaw,669,France,Female,42.0,9,0.0,2,0.0,0.0,135630.32,0
7277,15653147,Boyle,594,France,Male,35.0,2,133853.27,1,1.0,1.0,65361.66,0
7278,15571284,Elmore,756,Germany,Male,32.0,0,109528.16,2,1.0,1.0,56176.31,0
7279,15591360,Udinesi,642,France,Female,33.0,4,84607.34,2,0.0,1.0,60059.47,0
7280,15810485,Sun,486,INVALID,Male,37.0,1,101438.0,1,0.0,0.0,51364.56,0
