RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7353,15809800,Korovina,726,France,Female,38.0,4,0.0,2,0.0,0.0,6787.48,0
-42,15809800,Korovina,726,France,Female,38.0,4,0.0,2,0.0,0.0,6787.48,0
6612,15793949,Estrada,568,Spain,Male,27.0,5,126815.97,2,0.0,-9999,118648.12,0
5167,15733014,Wood,455,Spain,Female,43.0,6,0.0,1,1.0,1.0,81250.79,0
3726,15626474,Onyemere,686,France,Female,31.0,1,0.0,2,1.0,0.0,4802.25,0
3726,15626474,Onyemere,686,France,Female,31.0,1,0.0,2,1.0,0.0,4802.25,0
3726,15626474,Onyemere,686,France,Female,31.0,1,0.0,2,1.0,0.0,4802.25,0
3866,15729435,McKenzie,623,France,Male,40.0,6,0.0,2,ERR_687,1.0,66119.07,0
8799,15630349,Hollis,543,Spain,Male,23.0,5,0.0,2,1.0,0.0,117832.39,0
324,15585215,Yuan,763,France,Female,31.0,4,0.0,-42,0.0,0.0,50404.72,0
