RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4131,15731669,Szabados,554,France,Male,39.0,2,129709.62,1,1.0,0.0,173197.12,0
4132,15738634,Yuan,533,France,Male,47.0,9,83347.25,1,1.0,1.0,137696.25,0
4133,15737571,Matveyev,540,Spain,Female,28.0,6,84121.04,1,0.0,1.0,80698.54,0
4134,15667602,Cheng,704,Spain,Male,33.0,3,0.0,2,1.0,0.0,73018.74,0
4135,15684147,Palerma,678,France,Male,43.0,5,102338.19,1,1.0,1.0,79649.62,0
4136,15789874,Wang,712,France,Female,29.0,3,87375.78,2,0.0,0.0,166194.53,0
4137,15757952,Teng,651,France,Male,44.0,2,0.0,3,1.0,0.0,102530.35,1
4138,15698732,K'ung,789,Germany,Male,51.0,3,104677.09,1,1.0,0.0,74265.38,0
4139,15714355,Sinclair,775,Germany,Male,32.0,8,121669.23,1,0.0,1.0,125898.39,0
4140,-42,McKelvey,564,Germany,Male,,7,108407.34,1,1.0,1.0,83681.2,0
