RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9441,15584156,Siciliani,593,Spain,Male,27.0,10,0.0,3,0.0,0.0,94620.0,1
9442,ERR_727,Yobachi,651,France,Female,33.0,1,96834.78,1,1.0,0.0,108764.69,0
9443,15606552,Akabueze,741,France,Male,37.0,9,105261.76,2,1.0,1.0,149503.54,0
9444,15687001,Chiemenam,596,Germany,Male,54.0,1,123544.0,1,1.0,1.0,120314.75,1
9445,15781903,Odinakachukwu,581,Germany,Male,41.0,2,127913.71,2,1.0,1.0,44205.95,0
9446,15731951,Reilly,689,Spain,Female,28.0,5,95328.6,1,1.0,0.0,6129.61,1
9447,15580953,Forbes,544,France,Male,30.0,4,73218.89,1,0.0,1.0,126796.69,0
9448,15810390,Amadi,718,France,Female,41.0,1,0.0,2,0.0,1.0,27509.52,1
9449,15628274,Ferri,583,Germany,Male,35.0,8,149995.72,2,1.0,0.0,42143.55,0
9450,15813660,Y?an,663,INVALID,Male,28.0,8,123674.28,2,1.0,1.0,87985.2,0
