RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7861,15696539,Moon,not_a_number,France,Male,32.0,9,ERR_515,1,0.0,1.0,187551.24,0
7862,15589948,Disher,607,Spain,Male,28.0,1,135936.1,2,1.0,1.0,110560.14,0
7863,15811343,Cattaneo,644,Germany,Male,35.0,5,161591.11,3,1.0,1.0,63795.62,0
7864,15659677,Beluchi,746,France,Male,47.0,8,142382.03,1,1.0,1.0,62086.62,0
7865,15594436,Mazzi,588,Spain,Male,33.0,2,0.0,2,1.0,1.0,12483.56,0
7866,15748995,Ifeajuna,691,Spain,Male,30.0,9,0.0,2,0.0,1.0,10963.04,0
7867,15677062,Howe,666,France,Female,38.0,6,127043.09,1,1.0,1.0,8247.0,0
7868,15701765,Yocum,640,Spain,Female,INVALID,3,0.0,1,1.0,1.0,156260.08,0
7869,15666453,Moore,611,Germany,Female,29.0,4,78885.88,2,1.0,1.0,26927.69,0
7870,15693771,Y?an,651,Spain,Female,45.0,8,95922.9,1,1.0,0.0,84782.42,1
