RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2721,15806688,Manfrin,726,Spain,Female,56.0,8,123110.9,3,0.0,1.0,130113.78,1
2722,15576824,Kennedy,564,Germany,Female,44.0,3,111760.4,3,1.0,1.0,104722.47,1
2723,15675422,Conway,544,France,Female,32.0,9,110728.39,1,1.0,1.0,14559.62,0
2724,15681550,Lablanc,614,France,Female,41.0,8,121558.46,1,1.0,1.0,598.8,0
2725,15812628,Dodd,453,Germany,Female,38.0,8,120623.21,1,1.0,0.0,129697.99,0
2726,15597951,Muir,471,France,Female,58.0,4,114713.57,1,ERR_845,1.0,36315.03,0
2727,15807045,Milanesi,829,Germany,Female,37.0,3,103457.76,1,0.0,0.0,1114.12,0
2728,15581748,Shen,754,Germany,Male,57.0,2,101134.87,2,1.0,1.0,70954.41,0
2729,15770420,Dillon,749,Germany,Male,46.0,10,78136.36,2,1.0,1.0,73470.98,0
2730,15608230,Hoelscher,667,France,Male,23.0,1,0.0,2,1.0,0.0,91573.19,0
