RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5751,15583392,Woronoff,747,Germany,Male,37.0,9,135776.36,3,1.0,0.0,ERR_331,1
5752,15690731,Wolfe,645,France,Male,40.0,6,131411.24,1,1.0,1.0,-9999,
5753,15697948,Henderson,752,Spain,Female,36.0,3,0.0,2,1.0,1.0,48505.1,0
5754,15608328,Sutherland,760,Spain,Female,41.0,6,0.0,2,0.0,0.0,101491.23,0
5755,15766378,Marsden,714,Germany,Female,45.0,9,106431.97,2,1.0,1.0,164117.69,0
5756,15600813,Hyde,,France,Male,50.0,9,90305.76,1,1.0,1.0,124626.57,0
5757,15706217,Kao,645,Germany,Male,28.0,7,117466.03,2,1.0,1.0,34490.06,0
5758,15601417,T'ang,681,France,Male,32.0,3,148884.47,2,1.0,1.0,90967.37,0
5759,15610972,Crawford,681,Germany,Female,44.0,4,91115.76,2,0.0,0.0,24208.84,1
5760,15674620,Dilibe,679,Germany,Female,37.0,8,77373.87,2,0.0,1.0,174873.09,0
