RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7931,15606436,Bergamaschi,500,Spain,Male,38.0,7,0.0,2,0.0,0.0,192013.23,0
7932,15751227,Ebelegbulam,807,France,Male,47.0,1,95120.59,1,INVALID,0.0,127875.1,0
7933,15812365,Greco,850,France,Male,40.0,8,102800.65,1,1.0,0.0,60811.56,0
7934,15616088,Lucas,782,France,Female,70.0,7,97072.42,1,0.0,1.0,131177.22,0
7935,15803886,Barber,629,Spain,Male,31.0,6,132876.55,1,1.0,1.0,130862.11,0
7936,15587311,Dobbs,582,Spain,Male,33.0,6,0.0,2,0.0,1.0,72970.93,0
7937,15617401,Thomson,468,France,Male,22.0,2,0.0,2,1.0,0.0,28123.99,0
7938,15775886,Su,670,France,Male,36.0,3,0.0,1,1.0,not_a_number,140754.19,1
7939,15807305,Watkins,805,France,Male,39.0,2,0.0,1,0.0,0.0,166650.32,0
7940,15761717,Ch'ien,720,France,Male,26.0,10,51962.91,2,1.0,0.0,45507.24,0
