RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2791,15595883,Nkemdirim,540,Germany,Male,39.0,4,127278.31,1,1.0,1.0,16150.34,0
2792,15663826,Brim,532,Spain,Female,66.0,3,0.0,1,1.0,1.0,115227.02,0
2793,15742820,Trevisano,535,France,Female,45.0,2,0.0,2,0.0,1.0,170621.55,0
ERR_788,15624793,Soubeiran,627,Germany,Male,23.0,5,184244.86,99999,1.0,0.0,103099.22,0
2795,15597930,Wilson,646,France,Male,52.0,,59669.43,1,0.0,0.0,172495.81,1
2796,15665110,Helena,515,France,Female,25.0,7,79543.59,1,0.0,1.0,38772.82,0
2797,15770719,Duncan,697,France,Female,39.0,6,151553.19,1,1.0,1.0,44946.29,0
2798,15644551,Hale,652,Germany,Male,27.0,2,ERR_411,2,,1.0,146007.7,0
2799,15576044,Macdonald,579,Germany,Male,28.0,6,150329.15,1,1.0,0.0,145558.42,0
2800,15775662,McKay,760,France,Male,43.0,8,121911.59,1,1.0,0.0,193312.33,0
