RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6321,15673599,Williamson,618,Spain,Male,32.0,5,133476.09,1,0.0,1.0,154843.4,0
6322,15689096,Beneventi,590,France,Male,47.0,0,117879.32,1,1.0,1.0,8214.46,0
6323,15684294,Chidumaga,735,France,Male,50.0,2,0.0,2,0.0,1.0,147075.69,0
6324,15615828,Mitchell,550,France,Male,34.0,8,122359.5,1,0.0,0.0,116495.55,0
6325,15746012,Chibugo,729,Spain,Female,28.0,0,0.0,2,1.0,1.0,31165.06,1
6326,15615797,Hyde,743,Germany,Male,59.0,5,108585.35,1,1.0,1.0,192127.22,1
6327,15788494,Alekseeva,555,France,Male,31.0,8,145875.74,1,1.0,0.0,137491.23,
6328,15793856,Abdulov,667,Spain,Female,36.0,3,121542.57,2,1.0,1.0,186841.71,0
6329,15629545,Buckley,790,Spain,Female,41.0,7,109508.68,1,0.0,0.0,86776.38,0
6330,15661198,Howard,727,Germany,Male,34.0,2,146407.11,1,1.0,1.0,72073.72,0
