RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2581,15731790,Boyle,697,Germany,Female,38.0,6,not_a_number,1,1.0,1.0,7387.8,1
2582,15634719,Chinwendu,704,France,Male,31.0,0,0.0,2,1.0,0.0,183038.33,0
2583,15703205,Uwaezuoke,656,France,Female,46.0,5,113402.14,2,1.0,1.0,138849.06,0
2584,15567333,Archambault,712,France,Female,31.0,7,0.0,2,1.0,0.0,170333.38,0
2585,15754537,Ko,748,France,Male,40.0,0,0.0,1,0.0,0.0,60416.76,0
2586,15612030,Udegbulam,724,France,Male,28.0,9,0.0,2,1.0,1.0,100240.2,0
2587,15573242,Greene,691,France,Male,50.0,6,136953.47,1,1.0,1.0,2704.98,0
2588,15601892,Hunter,563,France,Male,33.0,8,0.0,2,0.0,1.0,68815.05,0
2589,15663885,Blinova,741,France,Male,32.0,5,0.0,1,1.0,1.0,64839.23,0
2590,15701096,De Garis,778,France,Male,44.0,8,123863.64,1,1.0,0.0,144494.94,0
