RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2971,15595228,Wanliss,815,France,Male,45.0,7,0.0,1,0.0,1.0,52885.23,1
2972,15782530,Bruce,681,Spain,Male,30.0,2,111093.01,1,1.0,0.0,68985.99,0
2973,15592877,Wright,641,Spain,Male,42.0,9,132657.55,1,1.0,0.0,35367.19,0
2974,15647782,ERR_402,591,France,Female,56.0,9,128882.49,1,1.0,not_a_number,196241.94,1
2975,15746737,Eames,565,Germany,Male,59.0,9,69129.59,1,1.0,1.0,170705.53,0
2976,15774179,Sutherland,487,France,Male,37.0,6,0.0,2,1.0,1.0,126477.41,0
2977,15667265,Cavenagh,729,France,Male,39.0,4,121404.64,1,1.0,1.0,159618.17,0
2978,15655123,Dumetolisa,505,Spain,Female,45.0,9,131355.3,3,1.0,0.0,195395.33,1
2979,15595917,Mackay,580,France,Female,35.0,1,102097.33,1,0.0,1.0,168285.85,0
2980,15668385,Dellucci,642,France,Male,40.0,1,154863.15,1,1.0,1.0,138052.51,0
