RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9971,15587133,Thompson,518,France,Male,42.0,7,151027.05,2,1.0,0.0,119377.36,0
9972,15721377,Chou,833,France,Female,34.0,3,144751.81,1,0.0,,166472.81,
9973,15747927,Ch'in,758,France,Male,26.0,4,155739.76,1,1.0,0.0,171552.02,0
9974,15806455,Miller,611,France,Male,27.0,7,0.0,2,1.0,1.0,157474.1,0
9975,15695474,Barker,583,France,Male,33.0,7,122531.86,1,1.0,0.0,13549.24,0
9976,15666295,Smith,610,Germany,Male,50.0,1,113957.01,2,1.0,0.0,196526.55,1
9977,15667620,Azikiwe,637,France,Female,33.0,7,,1,1.0,0.0,84419.78,99999
9978,15579969,Mancini,683,France,Female,32.0,9,0.0,2,1.0,1.0,24991.92,0
9979,15747757,P'eng,774,France,Male,40.0,9,93017.47,2,1.0,0.0,191608.97,0
9980,15692664,Diribe,677,France,Female,58.0,1,90022.85,1,0.0,ERR_111,2988.28,0
