RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4641,15696373,Gill,687,France,Female,not_a_number,9,0.0,2,0.0,0.0,103042.2,1
4642,15786617,Arcuri,485,Germany,Male,34.0,3,133658.24,1,1.0,0.0,70209.83,0
4643,15657449,Chukwuma,446,Germany,Male,25.0,3,136202.78,1,1.0,0.0,176743.51,0
4644,15672594,Stevenson,597,France,Female,60.0,0,131778.08,1,0.0,0.0,10703.53,1
4645,15714240,Ponomarev,712,Spain,Male,74.0,5,0.0,2,0.0,0.0,151425.82,0
4646,15782144,Gilroy,522,France,Female,34.0,3,0.0,2,1.0,1.0,3894.34,0
4647,15665008,Sidorov,805,Germany,Female,26.0,ERR_111,42712.87,2,1.0,1.0,28861.69,0
4648,15725679,Bates,781,France,Female,28.0,4,0.0,-42,1.0,0.0,177703.15,0
4649,15751392,Fanucci,689,Spain,Female,57.0,4,0.0,2,1.0,0.0,136649.8,1
4650,15785815,Toscano,670,Germany,Male,31.0,1,142631.54,2,1.0,1.0,175894.24,0
