RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9861,15716431,Brookes,775,France,Female,30.0,10,191091.74,2,1.0,1.0,96170.38,not_a_number
9862,15798341,Victor,544,France,Male,38.0,8,0.0,1,1.0,1.0,98208.62,0
9863,15651958,Giles,756,France,Male,27.0,8,0.0,2,1.0,1.0,157932.75,0
9864,99999,Ferrari,757,Germany,Female,43.0,5,131433.33,2,1.0,1.0,not_a_number,1
9865,15652999,Milne,742,Germany,Male,33.0,1,137937.95,1,1.0,1.0,51387.1,0
9866,15691950,Parry,591,France,Male,49.0,3,0.0,2,1.0,0.0,50123.44,0
9867,15613844,Allan,667,France,Male,24.0,4,0.0,2,0.0,###,180329.83,0
9868,15620936,Warren,787,France,Male,32.0,4,0.0,2,1.0,1.0,13238.93,0
9869,15587640,Rowntree,718,France,Female,43.0,0,93143.39,1,1.0,0.0,167554.86,0
9870,15782231,Andrejew,521,France,Male,38.0,6,0.0,2,1.0,0.0,51454.06,0
