RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7651,15810716,Kerr,750,Germany,Male,42.0,8,151836.36,2,1.0,0.0,68695.38,0
7652,15776921,Geoghegan,431,Germany,Male,45.0,5,83624.55,2,0.0,0.0,36899.62,0
7653,15569394,Bailey,704,UNKNOWN,Male,24.0,2,148197.15,2,1.0,0.0,99999,0
7654,15594762,Hsia,535,Spain,Female,30.0,5,122924.75,1,0.0,0.0,62390.59,1
7655,15641007,Holden,614,France,Female,38.0,4,72594.0,1,1.0,1.0,76042.48,0
7656,15594651,Milani,748,France,Male,38.0,4,115221.36,1,0.0,1.0,70956.75,0
7657,15575146,Jamieson,492,Germany,Male,51.0,8,117808.74,2,1.0,1.0,67311.12,0
7658,15608916,Ndubueze,573,France,Male,40.0,7,147754.68,1,1.0,1.0,110454.46,0
7659,15666297,Abramova,706,Spain,Female,53.0,3,0.0,3,0.0,0.0,88479.02,1
7660,15598586,Wetherspoon,680,France,Male,31.0,10,113292.17,1,1.0,1.0,122639.73,0
