RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7501,15652289,Williams,694,France,Male,47.0,4,0.0,2,1.0,0.0,197528.62,0
7502,15605341,Baird,681,France,Female,58.0,8,93173.88,1,1.0,1.0,139761.25,0
7503,15697844,Whitehouse,721,Spain,Female,32.0,10,0.0,1,1.0,0.0,136119.96,1
7504,15652048,Thompson,563,Germany,INVALID,44.0,7,105007.31,2,1.0,1.0,197812.16,0
7505,15587038,Ogochukwu,654,Spain,Female,32.0,2,0.0,1,1.0,1.0,51972.92,1
7506,15660528,Niu,659,Spain,Male,27.0,4,0.0,2,1.0,0.0,99341.87,0
7507,15700300,Okoli,674,Germany,Female,44.0,4,131593.85,1,0.0,1.0,171345.02,1
7508,15642001,Lorenzen,576,Germany,Male,44.0,9,119530.52,1,1.0,0.0,119056.68,1
7509,,Okechukwu,566,Germany,Male,54.0,4,118614.6,99999,1.0,1.0,172601.62,0
7510,15657228,Anderson,545,Germany,Male,37.0,9,95829.13,2,0.0,1.0,104936.88,0
