RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
991,15745527,Burke,655,France,Male,37.0,5,93147.0,2,1.0,0.0,66214.13,0
992,15806926,Watson,615,France,Female,35.0,2,97440.02,2,1.0,1.0,139816.1,0
993,15724563,Hawkins,ERR_549,Germany,Female,42.0,3,not_a_number,-42,0.0,1.0,140139.28,0
994,15782899,Ginn,661,Spain,Female,28.0,7,95357.49,1,0.0,0.0,102297.15,0
995,15623521,Sozonov,838,Spain,Male,43.0,9,123105.88,2,1.0,0.0,145765.83,0
996,15810218,Sun,610,Spain,Male,29.0,9,0.0,3,0.0,1.0,83912.24,0
997,15645621,Hunter,811,Spain,Male,44.0,3,0.0,2,0.0,1.0,78439.73,0
998,15608114,Manfrin,587,Spain,Male,62.0,ERR_452,121286.27,1,0.0,1.0,6776.92,0
999,15659557,Artamonova,811,Germany,Female,28.0,4,167738.82,2,1.0,1.0,9903.42,0
1000,15787772,Hansen,759,France,Female,38.0,1,104091.29,1,0.0,0.0,91561.91,0
