RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
INVALID,15645059,Crace,711,France,Female,28.0,8,0.0,2,0.0,0.0,105159.89,0
8722,15689671,Packham,775,Spain,Male,27.0,4,0.0,1,1.0,1.0,40807.26,0
8723,15718667,T'ien,621,France,Male,35.0,7,87619.29,1,1.0,0.0,143.34,0
8724,15803202,Onyekachi,350,France,Male,51.0,10,0.0,1,1.0,1.0,125823.79,1
8725,15593683,Solomina,668,Spain,Female,30.0,8,0.0,2,1.0,0.0,138465.7,0
8726,15703394,Hawes,633,Spain,Male,27.0,3,0.0,2,1.0,0.0,44008.91,0
8727,15570289,Benson,697,Germany,Male,43.0,8,103409.16,1,1.0,0.0,66893.28,1
8728,15567437,Emenike,734,Germany,Female,30.0,7,123040.38,1,1.0,1.0,76503.06,0
8729,15711687,Nero,434,France,Male,41.0,4,108128.52,not_a_number,0.0,1.0,56784.11,0
8730,15656592,Toscano,646,Germany,Male,48.0,8,169023.33,2,1.0,1.0,175657.55,0
