RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8501,ERR_398,Ogochukwu,660,France,Male,37.0,2,97324.91,1,1.0,0.0,23291.83,0
8502,15797197,Macleod,678,Spain,Male,29.0,6,0.0,2,1.0,0.0,64443.75,0
8503,15574858,Page,530,France,Male,37.0,8,0.0,2,1.0,1.0,287.99,0
8504,15794101,Barese,559,France,Female,48.0,2,0.0,2,0.0,1.0,137961.41,0
8505,15743245,Agafonova,624,France,Male,42.0,3,145155.37,1,1.0,0.0,72169.95,1
8506,15791535,Caraway,592,France,Male,28.0,5,137222.77,1,0.0,0.0,39608.58,0
8507,15605215,Stevenson,767,France,Male,48.0,9,0.0,2,0.0,1.0,175458.21,0
8508,INVALID,Duncan,653,Germany,Female,38.0,5,114268.22,2,1.0,1.0,89524.83,-42
8509,15616833,Wang,678,Spain,Male,27.0,2,0.0,2,1.0,1.0,13221.25,0
99999,,Kaur,586,Spain,Female,42.0,2,0.0,1,1.0,0.0,102889.34,0
