RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6801,15743149,Findlay,711,France,Female,35.0,8,0.0,1,1.0,1.0,67508.01,0
6802,15776947,Ugorji,637,Spain,Male,43.0,8,0.0,1,1.0,0.0,12156.93,1
6803,15700656,Balashova,662,France,Male,32.0,9,0.0,2,0.0,0.0,65089.38,0
6804,15594515,Cheng,568,France,Female,44.0,7,0.0,2,0.0,0.0,62370.67,1
6805,15787884,Martin,692,France,Female,30.0,7,0.0,2,1.0,1.0,18826.34,0
6806,15577988,Skinner,614,France,Female,35.0,1,0.0,2,1.0,1.0,3342.62,0
6807,15795586,,478,France,Male,35.0,1,92474.05,1,1.0,0.0,178626.07,0
6808,15677739,Dellucci,562,France,Male,36.0,6,0.0,2,1.0,0.0,32845.32,0
6809,15704081,Reynolds,709,Germany,Male,30.0,9,115479.48,2,,1.0,134732.99,not_a_number
6810,15688868,Birdsall,684,France,Female,26.0,5,87098.91,1,0.0,0.0,106095.82,0
