RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2921,15714658,Yates,696,France,Female,33.0,4,0.0,2,1.0,1.0,73371.65,0
2922,15599081,Watt,507,Germany,Female,46.0,8,102785.16,1,1.0,1.0,70323.68,0
2923,15705113,P'an,685,Spain,Male,34.0,6,83264.28,1,0.0,0.0,not_a_number,
2924,15631159,H?,705,Germany,Male,41.0,4,72252.64,2,1.0,1.0,142514.66,0
2925,15792818,Perry,499,Germany,Female,29.0,6,148051.52,1,1.0,0.0,118623.94,0
2926,15633531,Lavrov,717,France,Female,76.0,9,138489.66,1,1.0,1.0,68400.14,0
2927,15744529,Chiekwugo,510,France,Male,63.0,8,0.0,2,1.0,1.0,115291.86,0
2928,15669656,Macdonald,632,France,Male,32.0,6,111589.33,1,1.0,1.0,170382.99,0
2929,15581198,Jenkins,668,Germany,Female,39.0,0,122104.79,1,1.0,0.0,112946.67,1
2930,15729054,Korovina,744,Germany,Male,32.0,4,96106.83,1,1.0,1.0,79812.77,0
