RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1071,15648075,Hebert,686,Germany,Female,47.0,5,170935.94,1,1.0,0.0,173179.79,1
not_a_number,15586970,Pinto,695,Germany,Male,52.0,8,103023.26,1,1.0,1.0,22485.64,0
1073,15625698,Dumetochukwu,624,Spain,Female,23.0,6,0.0,2,0.0,1.0,196668.51,0
1074,15790497,Ross,503,Spain,Male,37.0,6,0.0,2,0.0,0.0,136506.86,0
1075,15682618,Jamieson,535,France,Female,31.0,7,111855.04,2,1.0,1.0,36278.89,0
1076,15762937,Chiganu,743,Germany,Female,32.0,6,140348.56,2,1.0,1.0,163254.39,0
1077,15750929,Burgess,702,Spain,Male,39.0,8,0.0,2,1.0,0.0,99654.13,0
1078,15729832,Cheng,658,,Male,29.0,3,145512.84,1,1.0,0.0,20207.02,0
1079,15633650,Woods,677,Germany,Female,41.0,8,146720.98,2,1.0,1.0,4195.84,0
1080,15606841,Liang,664,France,Male,32.0,10,107209.73,-9999,1.0,1.0,112340.2,0
