RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4851,ERR_838,Goddard,516,France,Male,27.0,9,ERR_912,1,not_a_number,0.0,142680.64,1
4852,15618239,Neumann,530,France,Female,48.0,0,0.0,1,1.0,0.0,85081.09,0
4853,15574137,Ch'in,687,Spain,Male,35.0,3,0.0,2,1.0,1.0,176450.19,0
4854,15614740,Walters,684,France,Female,41.0,6,135203.81,2,1.0,1.0,121967.88,0
4855,15574071,Muravyova,706,Germany,Male,23.0,2,93301.97,2,0.0,1.0,127187.04,0
4856,15671148,Barry,490,Germany,Male,33.0,5,96341.0,2,0.0,0.0,108313.34,0
4857,15721921,Woolnough,796,France,Male,44.0,8,165326.2,1,1.0,1.0,57205.55,0
4858,15717995,Keen,849,France,Male,27.0,,0.0,2,not_a_number,1.0,157891.86,0
4859,15632050,Liebe,779,France,Female,41.0,10,99786.2,1,1.0,0.0,86927.53,0
4860,15647111,White,794,Spain,Female,22.0,4,114440.24,1,1.0,1.0,107753.07,0
