RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6651,15655252,Larionova,758,Germany,Male,41.0,10,79857.64,1,1.0,1.0,78088.17,0
6652,15803941,Seleznev,600,France,Male,46.0,10,95502.21,1,0.0,0.0,19842.18,0
6653,15714380,Butcher,827,France,Male,38.0,,0.0,not_a_number,0.0,0.0,103305.01,
6654,15666559,Gould,608,Germany,Male,23.0,8,197715.93,2,1.0,1.0,116124.28,0
6655,15799998,Cunningham,608,France,Female,30.0,8,85859.76,1,0.0,0.0,142730.27,0
6656,15703763,Sanderson,554,France,Male,44.0,7,85304.27,1,1.0,1.0,58076.52,0
6657,15795640,Mai,683,Germany,Female,ERR_255,1,132371.3,2,0.0,0.0,186123.57,0
6658,15780056,Reid,660,Spain,Male,33.0,4,0.0,1,1.0,0.0,29664.45,0
6659,15777873,Downer,628,France,Female,31.0,5,0.0,1,0.0,0.0,147963.07,1
6660,not_a_number,Humphries,668,Germany,Male,39.0,4,79896.0,1,1.0,0.0,,99999
