RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9771,15659327,Moffitt,520,France,Male,49.0,5,121197.64,1,1.0,0.0,72577.33,1
9772,15771323,Panicucci,480,Spain,Male,39.0,5,121626.9,1,1.0,1.0,82438.13,0
9773,15750549,Akobundu,660,Germany,Male,30.0,1,84440.1,2,1.0,1.0,60485.98,0
9774,15698462,Chiu,532,France,Male,36.0,4,0.0,2,1.0,1.0,132798.78,0
9775,15739692,Tsui,679,France,Male,42.0,1,0.0,2,0.0,0.0,71823.15,0
9776,15744041,Yobanna,780,France,Female,26.0,3,140356.7,1,1.0,0.0,117144.15,0
9777,15700714,Hollis,747,France,Male,29.0,7,0.0,2,1.0,1.0,141706.43,0
9778,15777743,Cattaneo,705,France,Female,39.0,3,92224.56,1,1.0,1.0,54517.25,0
9779,15623143,Lung,732,France,Female,43.0,9,0.0,2,1.0,0.0,183147.17,0
9780,15712568,Angelo,515,Spain,Male,40.0,10,121355.99,1,1.0,0.0,138360.29,0
