RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2991,15809823,Thurgood,491,Germany,Male,19.0,2,125860.2,1,0.0,0.0,129690.5,0
2992,15699284,Johnson,584,France,Male,49.0,8,172713.44,1,1.0,0.0,113860.81,0
2993,15786993,Lung,810,France,Female,51.0,5,0.0,2,0.0,1.0,184524.74,0
2994,15709441,Cocci,745,Spain,Female,59.0,8,0.0,1,1.0,1.0,36124.98,0
2995,15806332,Matveyeva,625,France,Female,39.0,,130786.92,1,0.0,1.0,121316.07,0
2996,15582492,Moore,535,France,Female,29.0,2,112367.34,1,1.0,0.0,185630.76,0
2997,15575694,Yobachukwu,729,Spain,Female,45.0,7,91091.06,2,1.0,0.0,71133.12,0
2998,15756820,Fleming,655,France,Female,26.0,-9999,106198.5,1,0.0,1.0,32020.42,0
2999,15766289,Dickinson,751,France,Male,47.0,5,142669.93,2,1.0,0.0,162760.96,0
3000,15593014,Evseyev,525,France,Male,33.0,1,112833.35,1,0.0,1.0,175178.56,0
