RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
,15573452,Manning,663,Germany,Male,42.0,7,115930.87,1,1.0,0.0,-42,0
6169,15644501,Enyinnaya,579,France,Female,26.0,10,162482.76,1,1.0,1.0,18458.2,0
5157,15675256,Ts'ui,555,Spain,Male,33.0,5,127343.4,1,0.0,1.0,121789.3,0
776,15752137,McElroy,ERR_110,France,Male,33.0,ERR_716,134944.0,1,1.0,1.0,117036.38,0
4051,15585734,Gouger,803,Germany,Male,41.0,9,137742.9,2,1.0,1.0,166957.82,0
6735,15723318,Mactier,619,France,Female,55.0,0,0.0,3,0.0,0.0,60810.64,1
6796,15713347,Reynolds,577,Spain,Male,48.0,6,179852.26,1,1.0,0.0,193580.32,0
4435,15568429,Mitchell,633,Spain,Female,46.0,3,0.0,2,1.0,0.0,120250.58,0
9136,15664432,Chao,727,Spain,Female,49.0,7,96296.78,1,1.0,0.0,190457.87,1
1994,15595447,Tai,824,Germany,Male,60.0,8,134250.17,3,0.0,0.0,153046.16,1
