RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2771,15783629,Gardener,676,France,Female,32.0,5,0.0,2,1.0,1.0,75465.41,0
2772,15715465,Aksenova,714,Germany,Male,28.0,7,77776.39,1,1.0,0.0,177737.07,0
2773,15680736,Milne,597,Germany,Female,72.0,6,124978.19,2,1.0,1.0,7144.46,0
2774,15610765,Onwumelu,559,France,Male,29.0,1,0.0,2,0.0,0.0,155639.76,0
2775,15650034,Kudryashova,564,France,Female,28.0,1,0.0,1,1.0,1.0,162428.05,0
2776,-9999,Hart,850,Spain,Male,51.0,3,109799.55,2,-9999,1.0,12457.76,1
2777,15685109,Teng,689,France,Male,39.0,7,0.0,2,0.0,0.0,14917.09,0
2778,15776233,Kruglova,758,Germany,Female,61.0,8,125397.21,1,1.0,ERR_880,182184.09,1
2779,15761141,Palerma,604,Spain,Female,71.0,10,0.0,2,1.0,1.0,129984.2,0
2780,15781702,Brookes,733,Germany,Male,38.0,9,111347.37,2,0.0,1.0,194872.97,0
