RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8741,15570908,Harding,687,Spain,Female,29.0,7,93617.07,1,0.0,1.0,113050.92,0
8742,15762855,Hill,622,Spain,Female,23.0,8,0.0,2,1.0,1.0,131389.39,0
8743,15661827,Brown,693,Spain,Female,45.0,4,0.0,2,1.0,1.0,26589.56,0
8744,15746035,Pagnotto,450,Spain,Male,25.0,9,74237.2,2,0.0,1.0,195463.35,0
8745,15618401,Esposito,664,Germany,Female,49.0,5,127421.78,2,1.0,0.0,108876.75,1
8746,15583221,Tan,663,Spain,Female,99999,8,not_a_number,2,1.0,0.0,136054.45,0
8747,15577905,Hammond,660,France,Male,34.0,8,106486.66,2,0.0,1.0,182262.66,0
8748,15667216,Chung,579,France,Female,29.0,99999,73194.52,,1.0,1.0,129209.09,0
8749,15673971,Houghton,655,Germany,Female,44.0,6,146498.76,1,1.0,0.0,64853.51,1
8750,15701238,Chia,683,France,Male,47.0,1,0.0,2,1.0,0.0,148989.15,0
